"","Name","ID","F635_B635","F532_B532","F532_B532_plum","ratio","log635_532"
"688","","No_DNA",477,250,200.934010886342,2.37391369383361,0.864539940780886
"217","RAC1 | Hs.173737 | IMAGE:877782 | AA626*","hAA8342",332,174,139.850071576894,2.37397089795164,0.864564037456751
"540","USP9X | Hs.77578 | IMAGE:760231 | AA426*","hAA2134",5989,3138,2522.12370464537,2.37458614300685,0.864823166726276
"1103","GRB10 | Hs.81875 | IMAGE:565379 | AA136*","hAA1809",1451,760,610.83939309448,2.3754198180463,0.865174187358603
"824","TESK2 | Hs.8980 | IMAGE:2273013 | AI681*","hAD1739",1020,534,429.195047253227,2.37654186954817,0.865646435072914
"4292","OAS2 | Hs.264981 | IMAGE:155806 | R72244","hAB7404",8312,4351,3497.0555254659,2.37685674118446,0.865778917813175
"981","KIAA0225 | Hs.84790 | IMAGE:950369 | AA*","hAA1802",4244,2218,1782.68654458363,2.38067652044305,0.867384699578353
"1451","SLC31A2 | Hs.24030 | IMAGE:144816 | R76*","hAA0391",7135,3727,2995.52423429359,2.38188692260158,0.86789299818647
"2265","Hs.190738 | IMAGE:1848545 | AI242970","hAD7815",609,318,255.588061847427,2.38274039717685,0.868251252684512
"8382","IMAGE:1501442 | g3001477","hAE0079",4377,2284,1835.73312345762,2.38433350908648,0.868919634169786
"7836","FYN | Hs.169370 | IMAGE:267431 | N22980","hAA5014",8962,4676,3758.26973961814,2.38460797678417,0.869034740508921
"7467","SAT | Hs.28491 | IMAGE:359835 | AA011215","hAA0086",5241,2734,2197.41434305304,2.38507590367244,0.869230949273063
"4422","Hs.27268 | IMAGE:156043 | R72517","hAB7939",3765,1964,1578.5375895231,2.38511900190952,0.869249019074374
"400","","No_DNA",370,193,155.121056404256,2.38523388491988,0.869297184488176
"24","TRAP150 | Hs.108319 | IMAGE:416010 | W8*","hAA6518",2869,1496,1202.38912114387,2.38608279927768,0.869653025201734
"3742","RBL2 | Hs.79362 | IMAGE:280752 | N50554","hAA0140",4365,2276,1829.30323510926,2.38615442001298,0.869683040782273
"6603","","No_DNA",374,195,156.728528491347,2.38629178491042,0.869740606605577
"1171","FBXO8 | Hs.76917 | IMAGE:839698 | AA504*","hAB0668",1981,1032,829.455596938821,2.38831350021756,0.870587468411835
"950","RPS25 | Hs.113029 | IMAGE:122239 | T986*","hAB3782",1081,563,452.503392516043,2.38893236576492,0.870846557254309
"3240","ARHG | Hs.75082 | IMAGE:159118 | R76314","hAA0134",4846,2523,2027.82603786497,2.38975134430279,0.871189320490205
"625","RRM2B | Hs.94262 | IMAGE:768466 | AA495*","hAB5781",2312,1203,966.894460385079,2.3911606640907,0.871778881572381
"3364","IMAGE:1112883 | g2465959","hAE0341",1571,817,656.652347576566,2.39243795563652,0.87231291115041
"279","CSR1 | Hs.128856 | IMAGE:128515 | R10675","hAA5845",629,327,262.821686239336,2.39325760746854,0.872655453557979
"3256","SERPINB6 | Hs.41072 | IMAGE:753862 | AA*","hAA2294",18064,9386,7543.86650471683,2.39452805649535,0.873186157789872
"3438","SEMA4D | Hs.79089 | IMAGE:280666 | N504*","hAA0373",5870,3050,2451.39493281337,2.39455500271563,0.873197410975476
"6301","76P | Hs.20621 | IMAGE:810560 | AA464569","hAA5937",1818,944,758.726825106828,2.39611931441073,0.873850476346715
"195","Hs.128494 | IMAGE:1847486 | AI239845","hAD7719",470,244,196.11159462507,2.39659465774349,0.874048837165694
"930","TBK1 | Hs.21712 | IMAGE:745218 | AA6268*","hAB9983",2632,1364,1096.29596339588,2.40081153983923,0.875806821796592
"3795","PPP3CB | Hs.151531 | IMAGE:360539 | AA0*","hAC7847",8441,4365,3508.30783007553,2.40600323826723,0.877966963464809
"2790","MAF | Hs.30250 | IMAGE:1635263 | AI0170*","hAC5747",4062,2097,1685.43448331464,2.41006104966567,0.879652078993202
"2521","LOC64167 | Hs.280380 | IMAGE:1849787 | *","hAD7878",2586,1335,1072.98761813307,2.41009304888297,0.879665356252245
"8852","PHT2 | Hs.237856 | IMAGE:1631132 | AA99*","hAC5723",4749,2451,1969.9570427297,2.41071246580051,0.879922332775801
"3047","CYP27B1 | Hs.199270 | IMAGE:1761925 | A*","hAC8290",851,439,352.840123116417,2.41185722440988,0.880397083252995
"3502","Hs.235562 | IMAGE:1913850 | AI309187","hAD9385",6932,3571,2870.14141150051,2.41521200740278,0.88178707099584
"588","MAP2K4 | Hs.75217 | IMAGE:726147 | AA29*","hAA1614",2222,1144,919.474033815902,2.41659896667065,0.882361166014624
"1303","MADH1 | Hs.79067 | IMAGE:187614 | R83757","hAB7013",2195,1130,908.221729206267,2.41681070757722,0.882448781557677
"10653","Hs.57787 | IMAGE:809552 | AA456598","hAA5579",8103,4171,3352.38303762773,2.41708656470651,0.882562916018572
"903","IMAGE:1072088 | g2350478","hAE0346",1320,679,545.736773567305,2.41874849549094,0.883250255776512
"349","BIK | Hs.155419 | IMAGE:1916575 | AI347*","hAC9891",459,236,189.681706276707,2.41984326801875,0.883702772789727
"3525","PFN1 | Hs.75721 | IMAGE:826173 | AA5214*","hAA2275",15832,8125,6530.35535380612,2.4243703661199,0.885571847839255
"341","BM-002 | Hs.5862 | IMAGE:295923 | N73536","hAA2918",5547,2846,2287.43277993012,2.42498929309278,0.885827109160228
"1267","GRB10 | Hs.81875 | IMAGE:565379 | AA136*","hAA1809",1061,544,437.232407688681,2.42662707828249,0.886502259512832
"917","Hs.138906 | IMAGE:417999 | W90624","hAD0589",307,157,126.186558836623,2.43290571381284,0.889086309993681
"1230","CSF1 | Hs.173894 | IMAGE:73527 | T55558","hAB4960",1766,903,725.773647321468,2.4332655319156,0.889234195501711
"1510","Hs.116051 | IMAGE:1915759 | AI309007","hAD9432",859,439,352.840123116417,2.43453038280621,0.889753876663876
"447","MAP2K4 | Hs.75217 | IMAGE:726147 | AA29*","hAA1614",2329,1190,956.445891818989,2.43505672398327,0.889970051533558
"518","Hs.29036 | IMAGE:141765 | R69798","hAA3975",556,284,228.261036366885,2.43580774384262,0.890278423844168
"2708","PTHR1 | Hs.1019 | IMAGE:1323328 | AA872*","hAB6752",3847,1965,1579.34132556665,2.43582557976803,0.890285746203725
"850","SSPN | Hs.183428 | IMAGE:1049330 | AA62*","hAA8945",1646,840,675.13827657811,2.43801908009517,0.891185857154447
"1185","HDCMA18P | Hs.278635 | IMAGE:290240 | N*","hAB9029",2113,1076,864.819982854817,2.44328304374383,0.893342644649119
"189","JUND | Hs.2780 | IMAGE:767784 | AA418670","hAA1613",3687,1874,1506.20134560402,2.44787990049327,0.895222303190569
"173","RAB36 | Hs.38772 | IMAGE:281489 | N47972","hAA6685",935,475,381.77462068405,2.44908893714491,0.895716093008837
"77","Hs.124177 | IMAGE:563592 | AA101155","hAB1208",624,317,254.784325803882,2.44913025175779,0.895732962246939
"880","Hs.269830 | IMAGE:460274 | AA677619","hAD0728",477,242,194.504122537979,2.45239017958018,0.897063132486446
"3274","GNOLC137.1","xAA0083",40483,20524,16495.8785577251,2.45412815439536,0.89777156758016
"626","DNAJC4 | Hs.172847 | IMAGE:812128 | AA4*","hAB5863",653,331,266.036630413517,2.45454920619391,0.89794312165416
"1669","SPEC1 | Hs.22065 | IMAGE:288999 | N62726","hAB8985",1835,930,747.474520497193,2.45493317789538,0.89809954209616
"89","IMAGE:263844 | g1146732","hAE0060",1707,863,693.624205579653,2.4609867796835,0.900562399465804
"675","IMAGE:1896607 | g3958802","hAE0303",477,241,193.700386494434,2.46256607244151,0.901203925152478
"6177","NME3 | Hs.81687 | IMAGE:726658 | AA3982*","hAA8634",8315,4199,3374.887646847,2.46378572269459,0.901699078697626
"511","FLJ13409 | Hs.30732 | IMAGE:208082 | H6*","hAB7582",515,260,208.971371321796,2.46445241155521,0.901969637403
"8510","SP110 | Hs.38125 | IMAGE:154493 | R54613","hAA9270",6473,3266,2625.00191821917,2.46590295994578,0.902558052769891
"7536","PFDN5 | Hs.288856 | IMAGE:781050 | AA44*","hAA2407",25405,12810,10295.8587178162,2.46749695156934,0.903204256891844
"1833","LTBP2 | Hs.83337 | IMAGE:767202 | AA424*","hAA1595",798,402,323.101889505238,2.4698091404602,0.904140876585579
"916","Hs.149252 | IMAGE:417743 | W88718","hAD0583",951,479,384.989564858232,2.47019682299752,0.904297832889267
"2526","FLJ11160 | Hs.129819 | IMAGE:126851 | R*","hAC8926",2583,1301,1045.66059265252,2.47020880211973,0.904302682338127
"1070","PAX3 | Hs.198 | IMAGE:251555 | H97691","hAC0837",2169,1092,877.679759551543,2.4712886179673,0.904739722276816
"3072","IRF2 | Hs.83795 | IMAGE:727551 | AA3932*","hAA0296",5395,2715,2182.14335822568,2.47233985781151,0.905165013078991
"7622","","No_DNA",3048,1533,1232.12735475505,2.47377025454154,0.905743405689514
"795","MAP2K3 | Hs.180533 | IMAGE:45641 | H087*","hAA2279",2741,1378,1107.54826800552,2.47483570619998,0.906174012483974
"10333","LYN | Hs.80887 | IMAGE:193913 | R83837","hAA2372",2669,1341,1077.81003439434,2.47631763931369,0.906772633877637
"4202","ENTPD1 | Hs.205353 | IMAGE:46715 | H100*","hAB1312",1741,874,702.465302058652,2.47841422899865,0.907618931867445
"3162","KIAA0826 | Hs.169600 | IMAGE:283340 | N*","hAB8940",2811,1410,1133.26782139897,2.48043749846346,0.908434955289109
"453","OLFM1 | Hs.74376 | IMAGE:2244564 | AI65*","hAD1705",1419,711,571.456326960757,2.48312938898906,0.909519615111593
"11468","LPXN | Hs.49587 | IMAGE:325128 | W49781","hAA6810",13983,7006,5630.97472107885,2.4832290487216,0.90955974903821
"1786","PCDH22 | Hs.334896 | IMAGE:1470173 | AA*","hAD2264",2195,1099,883.30591185636,2.48498280214946,0.910265738860442
"1253","PPAP2B | Hs.173717 | IMAGE:298009 | N70*","hAB2175",398,199,159.943472665528,2.4883791339975,0.911631548314737
"9295","COL3A1 | Hs.119571 | IMAGE:122159 | T98*","chAA1317",3229,1613,1296.42623823868,2.49069318774889,0.912561060387858
"6","Hs.133419 | IMAGE:1653109 | AI057443","hAD4371",975,487,391.419453206595,2.49093393803651,0.912657715670049
"8933","FLJ11259 | Hs.184465 | IMAGE:840467 | A*","hAB3363",853,426,342.391554550327,2.49129976678388,0.9128045689771
"364","CTSB | Hs.297939 | IMAGE:586971 | AA130*","hAC4495",2630,1312,1054.50168913152,2.49406902530999,0.913915523422568
"1611","CD22 | Hs.171763 | IMAGE:284220 | N53534","hAB7087",1656,825,663.082235924929,2.49742778539385,0.915261316365316
"6911","CTSC | Hs.10029 | IMAGE:845355 | AA6440*","hAA9085",19875,9892,7950.55694275079,2.49982487303883,0.916220678636018
"3863","IMAGE:80149","hAE0841",7609,3773,3032.49609229668,2.50915409893811,0.919945683967004
"487","MATN1 | Hs.150366 | IMAGE:1622172 | AI0*","hAD1924",1188,589,473.400529648222,2.5095028957462,0.920084684025795
"4894","PTPRO | Hs.258609 | IMAGE:30175 | R42433","hAA8895",1882,933,749.885728627829,2.50971571821184,0.920169487052773
"359","LBC | Hs.301946 | IMAGE:448101 | AA7027*","hAC2441",830,411,330.335513897147,2.51259693578823,0.921316854049201
"405","Hs.239066 | IMAGE:1848967 | AI247943","hAD7833",362,179,143.868751794621,2.51618225281311,0.922742773739808
"7721","AGTRL1 | Hs.9305 | IMAGE:41447 | R58969","hAC0056",6039,2985,2399.15208998293,2.5171392948427,0.92312305623599
"3950","BLR1 | Hs.113916 | IMAGE:1504719 | AA90*","hAC8069",6015,2973,2389.50725746038,2.51725538025478,0.923169173165473
"1206","Hs.75668 | IMAGE:399302 | AA774524","hAB9162",516,255,204.952691104069,2.51765418263276,0.923327588077928
"11021","TRAF5 | Hs.29736 | IMAGE:563621 | AA102*","hAA3996",8292,4095,3291.29909831828,2.51936993639893,0.924008845023292
"7312","ACTR3 | Hs.5321 | IMAGE:271568 | N34974","hAA8797",11646,5750,4621.48225038587,2.51997072995955,0.924247286360461
"1146","Hs.133930 | IMAGE:1670789 | AI073993","hAD4692",555,274,220.223675931431,2.52016499884783,0.924324375113156
"1114","FLJ11113 | Hs.94125 | IMAGE:1662478 | A*","hAD4638",1838,907,728.988591495649,2.52130145991588,0.924775220555287
"264","FLJ22794 | Hs.19525 | IMAGE:814224 | AA*","hAC0343",4374,2157,1733.65864592736,2.5229880232047,0.925443922602349
"3535","TNF | Hs.241570 | IMAGE:1851134 | AI242*","hAD1451",3915,1930,1551.21056404256,2.52383531336793,0.925779694280764
"6281","BCL11A | Hs.130881 | IMAGE:1584563 | AA*","hAD3697",4286,2112,1697.49052396782,2.52490363833174,0.926202898962162
"2699","FLJ11160 | Hs.129819 | IMAGE:126851 | R*","hAC8926",2141,1055,847.941525940364,2.524938258715,0.926216610434308
"2665","ULK2 | Hs.151406 | IMAGE:488575 | AA047*","hAA6234",534,263,211.382579452432,2.52622520447655,0.926726174537222
"804","Hs.131500 | IMAGE:1850054 | AI248328","hAD7897",727,358,287.737503589242,2.52660842236897,0.926877858887611
"439","PCAF | Hs.199061 | IMAGE:2009569 | AI33*","hAC9901",1550,763,613.250601225116,2.52751484776941,0.927236546383627
"287","Hs.139649 | IMAGE:825679 | AA504810","hAC9512",768,378,303.812224460149,2.52787721548952,0.927379905282876
"1340","ACTN3 | Hs.1216 | IMAGE:628357 | AA1960*","chAA1335",3373,1659,1333.39809624177,2.52962713049233,0.928071912625997
"270","CNTN6 | Hs.109050 | IMAGE:257773 | N306*","hAB0462",484,238,191.289178363798,2.53020063204788,0.928298600799949
"582","PCAF | Hs.199061 | IMAGE:2009569 | AI33*","hAC9901",1296,636,511.176123694855,2.53532968369556,0.93032368132689
"3278","SELP | Hs.73800 | IMAGE:2249736 | AI659*","hAD1712",1712,840,675.13827657811,2.53577683178793,0.93050003261912
"121","FBXO6 | Hs.284226 | IMAGE:324220 | AA28*","hAA7324",1016,498,400.260549685594,2.53834658648741,0.931512918868566
"10605","BCL2A1 | Hs.227817 | IMAGE:814478 | AA4*","hAA2038",13190,6461,5192.93857734663,2.53998767817884,0.932159229907986
"587","MAPK1 | Hs.324473 | IMAGE:323506 | W456*","hAA1070",4586,2244,1803.58368171581,2.54271539850992,0.933232564530055
"201","GNOODA31.2","hAE2319",511,250,200.934010886342,2.54312347494544,0.93339304009625
"3277","RPS19 | Hs.298262 | IMAGE:192242 | H411*","chAB4169",18856,9210,7402.40896105285,2.5472788789716,0.935025683121406
"1971","CDC25A | Hs.1634 | IMAGE:127510 | R09063","hAB7421",9971,4870,3914.19453206595,2.54739510729867,0.935071310506949
"206","TRF4-2 | Hs.294030 | IMAGE:470140 | AA0*","hAC4440",1457,711,571.456326960757,2.54962615909589,0.935946744146755
"1820","CDC25A | Hs.1634 | IMAGE:127510 | R09063","hAB7421",5233,2552,2051.13438312778,2.55127116148294,0.936591729662319
"1765","USP15 | Hs.23168 | IMAGE:292217 | N79180","hAA2469",1175,573,460.540752951496,2.55134858852274,0.936622077618311
"4","MTL5 | Hs.121378 | IMAGE:1518890 | AA90*","hAD2505",466,227,182.448081884799,2.55415126969787,0.937719984399035
"946","FLJ10439 | Hs.3487 | IMAGE:773324 | AA4*","hAA9234",2182,1062,853.567678245182,2.55632922334395,0.938572332345924
"3182","IMAGE:214990 | H72027","hAA1112",5755,2800,2250.46092192703,2.55725391359921,0.938933992747479
"1332","Hs.116051 | IMAGE:1915759 | AI309007","hAD9432",1178,573,460.540752951496,2.55786267002535,0.939172015251584
"5730","TNFRSF1B | Hs.256278 | IMAGE:491403 | A*","hAA8076",9180,4465,3588.68143443007,2.55804260359429,0.939242358058728
"125","SUPV3L1 | Hs.106469 | IMAGE:488157 | AA*","hAA7795",389,189,151.906112230075,2.56079228339954,0.940316696313596
"899","HEYL | Hs.23823 | IMAGE:1579647 | AA969*","hAC5610",702,341,274.073990848971,2.56135212912939,0.940535294497086
"3408","ADD3 | Hs.324470 | IMAGE:796323 | AA461*","hAA9166",4851,2356,1893.60211859289,2.56178420607425,0.940703971228531
"527","MRPL1 | Hs.283693 | IMAGE:321359 | W324*","hAA7759",2187,1062,853.567678245182,2.56218698966692,0.940861186629675
"10843","TRAF5 | Hs.29736 | IMAGE:563621 | AA102*","hAA3996",9411,4569,3672.26998295879,2.56272007332572,0.941069223050308
"8517","RASGRP1 | Hs.182591 | IMAGE:1467469 | A*","hAC8178",1614,783,629.325322096024,2.56465129136141,0.941822520593883
"315","Hs.194094 | IMAGE:450410 | AA682780","hAB9592",326,158,126.990294880168,2.567125309124,0.942786716094532
"1179","Apg4B | Hs.352535 | IMAGE:756662 | AA44*","hAB8514",1771,858,689.605525361926,2.56813487547178,0.943179906049663
"67","KIAA0285 | Hs.26899 | IMAGE:1884404 | A*","hAD1318",514,249,200.130274842797,2.56832705798135,0.943254736745249
"380","RIPK1 | Hs.296327 | IMAGE:769019 | AA42*","hAB5804",1756,850,683.175637013563,2.57034927017624,0.944041792465491
"1088","AD022 | Hs.46847 | IMAGE:843259 | AA488*","hAB1992",4681,2261,1817.24719445608,2.57587411018184,0.946188936776892
"97","Hs.117093 | IMAGE:455156 | AA676822","hAC4319",601,290,233.083452628157,2.57847561988361,0.947198379309479
"8008","CHL1 | Hs.210863 | IMAGE:49903 | H15267","hAC9071",1717,828,665.493444055565,2.58004044267736,0.947805074267008
"8364","RASGRP1 | Hs.182591 | IMAGE:1467469 | A*","hAC8178",3134,1511,1214.44516179705,2.58060231831508,0.948022828398018
"272","CNTNAP2 | Hs.106552 | IMAGE:40338 | R53*","hAB1316",245,118,94.8408531383535,2.58327494842961,0.949057953833854
"803","Hs.148865 | IMAGE:1848314 | AI240572","hAD7799",216,104,83.5885485287183,2.58408602376663,0.949371876297584
"12","TSSC4 | Hs.165743 | IMAGE:432075 | AA67*","hAB9332",2863,1378,1107.54826800552,2.58498891895313,0.949721221279303
"1493","CUL3 | Hs.78946 | IMAGE:134525 | R27581","hAA3467",1682,809,650.222459228203,2.58680698602212,0.950424291229193
"1783","GNOLC88.5","xAA0087",951,457,367.307371900234,2.58911220616151,0.951315039405977
"312","FLJ20094 | Hs.29700 | IMAGE:308446 | N9*","hAB2284",1308,628,504.746235346492,2.59140120005472,0.952198733303737
"280","Hs.269636 | IMAGE:415487 | W80619","hAA5886",988,474,380.970884640505,2.59337403416617,0.952959743807583
"883","Hs.327169 | IMAGE:1851108 | AI242157","hAD7946",1505,722,580.297423439756,2.59349764312066,0.953007406044941
"5698","TNFRSF14 | Hs.279899 | IMAGE:1870512 | *","hAD1293",11964,5738,4611.83741786333,2.5941937921877,0.95327579096332
"11","MMP24 | Hs.3743 | IMAGE:325088 | W46985","hAB9123",906,434,348.82144289869,2.59731739101582,0.954479139697366
"637","MAP2K3 | Hs.180533 | IMAGE:45641 | H087*","hAA2279",4422,2118,1702.31294022909,2.59764224044781,0.954604203010831
"1627","","No_DNA",328,157,126.186558836623,2.59932597436681,0.955252170790627
"1804","TNFRSF17 | Hs.2556 | IMAGE:1603393 | AA*","hAC8106",1836,878,705.680246232834,2.60174492597916,0.956182345300111
"118","IMAGE:240648 | H90930","hAA4434",389,186,149.494904099439,2.6020953847447,0.956317037660037
"9484","PTPN6 | Hs.63489 | IMAGE:2307001 | AI65*","hAD1794",11406,5448,4378.75396523517,2.60485062430024,0.957375331641928
"1335","","No_DNA",254,121,97.2520612689896,2.61176983485688,0.960028089176587
"797","XRCC1 | Hs.98493 | IMAGE:760224 | AA425*","hAA2283",1888,899,722.558703147287,2.61293648775711,0.960474679988617
"5233","SCYA2 | Hs.303649 | IMAGE:768561 | AA42*","hAA0099",3210,1527,1227.30493849378,2.61548690901505,0.961450278660221
"1062","RALGDS | Hs.106185 | IMAGE:1709743 | AI*","hAD1517",2023,962,773.194073890645,2.61641943247242,0.961806754256831
"2035","HTR2B | Hs.2507 | IMAGE:1868704 | AI245*","hAD1289",286,136,109.30810192217,2.61645747177678,0.961821292838592
"3928","Hs.77646 | IMAGE:758305 | AA404249","hAA7221",3935,1871,1503.79013747338,2.6167215104971,0.961922202332206
"5494","BRDG1 | Hs.121128 | IMAGE:1899334 | AI2*","hAD9137",4974,2364,1900.03200694125,2.61785063716234,0.962353613592153
"3244","KDR | Hs.12337 | IMAGE:469345 | AA026831","hAA0289",1427,678,544.93303752376,2.61867037183955,0.962666697291232
"9758","SELPLG | Hs.79283 | IMAGE:1609625 | AA9*","hAC8221",10693,5078,4081.37162912338,2.61995254823112,0.963156206246824
"446","MAPK1 | Hs.324473 | IMAGE:323506 | W456*","hAA1070",4566,2168,1742.49974240636,2.62037341462928,0.963316832284996
"1926","Hs.38705 | IMAGE:212398 | H68312","hAA4367",1091,518,416.335270556501,2.62048420385258,0.963359111328379
"1094","CSF1 | Hs.173894 | IMAGE:73527 | T55558","hAB4960",2390,1133,910.632937336903,2.62454815986497,0.964908751652342
"1240","GK | Hs.1466 | IMAGE:1848977 | AI247948","hAC8303",1121,531,426.783839122591,2.62662241921958,0.965698769585013
"3827","NFKB1 | Hs.83428 | IMAGE:789357 | AA451*","hAA1547",6689,3167,2545.43204990818,2.62784465224333,0.96616398633456
"205","PCDH1 | Hs.79769 | IMAGE:145491 | R77512","hAC2704",659,312,250.765645586155,2.62795168157749,0.966204714447817
"10912","IKBKB | Hs.226573 | IMAGE:309563 | N944*","hAC3867",5558,2630,2113.82579452432,2.62935574653196,0.96673885288543
"566","ITGAE | Hs.851 | IMAGE:773332 | AA425451","hAA1622",1907,902,724.969911277923,2.63045399586099,0.967156453292587
"229","CYP11B1 | Hs.301118 | IMAGE:1467195 | A*","hAB6809",531,251,201.737746929888,2.63213011982604,0.967793449864947
